Source;Target;Type
3364;8876;Directed
3364;3366;Directed
3364;1555;Directed
3364;609;Directed
3364;6394;Directed
3364;6393;Directed
3364;2264;Directed
3364;3390;Directed
3364;6390;Directed
3364;3386;Directed
3364;6772;Directed
3364;6392;Directed
3364;5475;Directed
3364;2397;Directed
3364;2276;Directed
3364;3391;Directed
3364;3392;Directed
3364;6384;Directed
3364;3387;Directed
3364;3404;Directed
3364;3406;Directed
3364;6349;Directed
3364;6348;Directed
3364;6389;Directed
3364;3577;Directed
3364;6395;Directed
3364;3469;Directed
3364;156;Directed
3364;4144;Directed
3364;6413;Directed
3364;6433;Directed
3364;4380;Directed
3364;3377;Directed
3364;3400;Directed
3364;4189;Directed
3364;3930;Directed
3364;2370;Directed
3364;2378;Directed
3364;8826;Directed
3364;2384;Directed
3364;2381;Directed
3364;2372;Directed
3364;6414;Directed
3364;4334;Directed
3364;2923;Directed
3364;951;Directed
3364;351;Directed
3364;6411;Directed
3364;8417;Directed
3364;2934;Directed
3364;2927;Directed
3364;3992;Directed
3364;3942;Directed
3364;2359;Directed
3364;2279;Directed
3364;2287;Directed
3364;3361;Directed
3364;1613;Directed
3364;737;Directed
3364;1382;Directed
3364;679;Directed
3364;421;Directed
3364;813;Directed
3364;1701;Directed
3364;210;Directed
3364;1229;Directed
3364;2948;Directed
3364;1128;Directed
3364;1590;Directed
3364;2988;Directed
3364;2985;Directed
3364;1107;Directed
3364;302;Directed
3364;580;Directed
3364;2922;Directed
3364;2241;Directed
3364;2179;Directed
3364;2188;Directed
3364;893;Directed
3364;1665;Directed
3364;345;Directed
3364;2975;Directed
3364;2968;Directed
3364;2983;Directed
3364;2910;Directed
3364;2223;Directed
3364;2958;Directed
3364;3156;Directed
3364;3797;Directed
3364;3494;Directed
3364;2908;Directed
3364;3093;Directed
3364;3714;Directed
3364;193;Directed
3364;340;Directed
3364;1678;Directed
3364;1524;Directed
3364;4078;Directed
3364;3645;Directed
3364;3399;Directed
3364;3830;Directed
3364;4097;Directed
3364;4374;Directed
3364;6743;Directed
3364;4308;Directed
3364;3550;Directed
3364;3179;Directed
3364;6376;Directed
3364;3931;Directed
7504;3391;Directed
3345;3351;Directed
3345;3349;Directed
3345;3339;Directed
3345;3361;Directed
3345;3320;Directed
6222;3269;Directed
6222;4141;Directed
3919;3304;Directed
3919;3316;Directed
3919;3275;Directed
3919;3901;Directed
3919;3898;Directed
3919;3928;Directed
3919;3908;Directed
3919;3269;Directed
3919;3921;Directed
3919;6209;Directed
3919;3920;Directed
3919;3240;Directed
3919;3249;Directed
3919;3250;Directed
1847;1825;Directed
1847;1838;Directed
1847;1842;Directed
1847;1821;Directed
1847;1815;Directed
1847;1835;Directed
1847;1785;Directed
1847;1855;Directed
1847;1804;Directed
1847;1808;Directed
1847;1801;Directed
1847;1858;Directed
1847;1802;Directed
1847;1836;Directed
1847;1797;Directed
1847;1826;Directed
1847;1796;Directed
1847;1792;Directed
1847;1814;Directed
1847;1840;Directed
1847;1794;Directed
1847;1816;Directed
1847;1807;Directed
1847;3406;Directed
1847;2279;Directed
1847;1852;Directed
1847;1854;Directed
1847;1829;Directed
1847;1831;Directed
1847;1824;Directed
1847;1850;Directed
1847;1783;Directed
3945;3536;Directed
3945;3495;Directed
3945;3944;Directed
3945;3577;Directed
6427;4120;Directed
6427;3370;Directed
6427;3364;Directed
3944;3945;Directed
3944;3577;Directed
4149;3382;Directed
4149;3395;Directed
4149;3393;Directed
4149;3394;Directed
4149;3371;Directed
4149;3370;Directed
4149;3374;Directed
4149;3077;Directed
4149;3364;Directed
4149;3383;Directed
4149;6383;Directed
4149;3385;Directed
4149;2264;Directed
4149;2276;Directed
4149;3391;Directed
4149;3404;Directed
4149;4144;Directed
4149;3400;Directed
3921;6234;Directed
3921;6208;Directed
3921;3919;Directed
99;49;Directed
99;7266;Directed
4088;3484;Directed
6380;3395;Directed
6380;3370;Directed
6380;3374;Directed
6380;3364;Directed
6380;3383;Directed
6380;3391;Directed
3731;507;Directed
3731;3751;Directed
3731;1836;Directed
3731;4019;Directed
3731;1840;Directed
3731;3636;Directed
3731;3536;Directed
3731;3462;Directed
3731;178;Directed
3731;3877;Directed
3731;3689;Directed
3731;3495;Directed
3731;3484;Directed
3731;3687;Directed
3731;3807;Directed
3731;3817;Directed
3731;3948;Directed
3731;3748;Directed
3731;3453;Directed
3731;3577;Directed
3731;3469;Directed
3731;3720;Directed
3731;6992;Directed
3731;2279;Directed
3731;3456;Directed
3731;3728;Directed
3731;3602;Directed
3731;3448;Directed
3731;3797;Directed
3731;3494;Directed
3731;3752;Directed
3731;3849;Directed
3731;3520;Directed
3731;3714;Directed
3731;193;Directed
3731;3576;Directed
3731;3876;Directed
3731;3878;Directed
3731;3645;Directed
3731;3690;Directed
3731;3747;Directed
3731;3830;Directed
3731;3858;Directed
3731;3458;Directed
3731;3566;Directed
3731;3550;Directed
3731;3454;Directed
3731;3670;Directed
3731;3673;Directed
3731;3621;Directed
3731;1824;Directed
4108;4033;Directed
4108;3885;Directed
4108;3382;Directed
4108;6431;Directed
4108;3395;Directed
4108;4085;Directed
4108;3393;Directed
4108;3394;Directed
4108;3379;Directed
4108;4030;Directed
4108;3372;Directed
4108;6345;Directed
4108;3369;Directed
4108;3371;Directed
4108;3370;Directed
4108;3374;Directed
4108;3375;Directed
4108;3077;Directed
4108;3376;Directed
4108;6347;Directed
4108;3384;Directed
4108;3364;Directed
4108;6391;Directed
4108;3383;Directed
4108;3385;Directed
4108;2264;Directed
4108;3386;Directed
4108;2268;Directed
4108;6392;Directed
4108;2276;Directed
4108;3391;Directed
4108;3392;Directed
4108;3404;Directed
4108;2278;Directed
4108;3406;Directed
4108;6348;Directed
4108;6389;Directed
4108;4144;Directed
4108;4380;Directed
4108;3400;Directed
4108;3930;Directed
4108;3992;Directed
4108;3399;Directed
5463;196;Directed
3389;3382;Directed
3389;6431;Directed
3389;3395;Directed
3389;3316;Directed
3389;3393;Directed
3389;3394;Directed
3389;3373;Directed
3389;3379;Directed
3389;4030;Directed
3389;3372;Directed
3389;4120;Directed
3389;3369;Directed
3389;3371;Directed
3389;3370;Directed
3389;3121;Directed
3389;3374;Directed
3389;3375;Directed
3389;3077;Directed
3389;6347;Directed
3389;3364;Directed
3389;3383;Directed
3389;6387;Directed
3389;3385;Directed
3389;2264;Directed
3389;3390;Directed
3389;6392;Directed
3389;2276;Directed
3389;3404;Directed
3389;2275;Directed
3389;3406;Directed
3389;4144;Directed
3389;3400;Directed
3389;3930;Directed
5526;196;Directed
6954;2937;Directed
6954;2938;Directed
6954;2935;Directed
6954;6795;Directed
6954;6341;Directed
6954;3364;Directed
6954;4144;Directed
6954;4374;Directed
3368;6366;Directed
3368;3382;Directed
3368;3395;Directed
3368;3316;Directed
3368;3034;Directed
3368;3393;Directed
3368;3379;Directed
3368;4030;Directed
3368;6368;Directed
3368;6346;Directed
3368;6434;Directed
3368;4120;Directed
3368;6430;Directed
3368;6345;Directed
3368;6360;Directed
3368;3369;Directed
3368;6343;Directed
3368;3371;Directed
3368;3370;Directed
3368;6355;Directed
3368;3374;Directed
3368;3375;Directed
3368;3077;Directed
3368;3376;Directed
3368;6347;Directed
3368;3384;Directed
3368;6944;Directed
3368;3383;Directed
3368;6387;Directed
3368;6386;Directed
3368;6342;Directed
3368;3385;Directed
3368;3366;Directed
3368;2264;Directed
3368;3390;Directed
3368;3386;Directed
3368;2276;Directed
3368;3391;Directed
3368;3392;Directed
3368;3387;Directed
3368;3404;Directed
3368;2275;Directed
3368;3406;Directed
3368;6348;Directed
3368;4144;Directed
3368;4380;Directed
3368;3400;Directed
3368;3930;Directed
3368;8826;Directed
3368;3942;Directed
3368;3399;Directed
6209;3919;Directed
3467;3751;Directed
3467;3536;Directed
3467;3462;Directed
3467;3877;Directed
3467;3495;Directed
3467;3484;Directed
3467;3453;Directed
3467;3577;Directed
3467;3720;Directed
3467;3717;Directed
3467;3858;Directed
3920;3275;Directed
3920;3928;Directed
3920;3919;Directed
3920;3271;Directed
3734;1804;Directed
3734;3751;Directed
3734;3536;Directed
3734;3462;Directed
3734;3877;Directed
3734;3817;Directed
3734;3748;Directed
3734;3453;Directed
3734;3577;Directed
3734;3469;Directed
3734;3720;Directed
3734;3747;Directed
3734;3550;Directed
3734;3670;Directed
8223;156;Directed
34;178;Directed
34;156;Directed
6314;3351;Directed
68;37;Directed
68;139;Directed
68;54;Directed
6235;9090;Directed
6235;3351;Directed
7120;3484;Directed
3867;1804;Directed
3867;3751;Directed
3867;1840;Directed
3867;3536;Directed
3867;3462;Directed
3867;3877;Directed
3867;3817;Directed
3867;3748;Directed
3867;3453;Directed
3867;3577;Directed
3867;3469;Directed
3867;3720;Directed
3867;156;Directed
3867;3494;Directed
3867;3533;Directed
3867;3830;Directed
3867;3858;Directed
3867;3566;Directed
3867;3550;Directed
3867;3670;Directed
3867;1824;Directed
6391;3393;Directed
6391;3379;Directed
6391;3370;Directed
6391;3077;Directed
6391;3364;Directed
6391;4108;Directed
6391;3383;Directed
6391;3390;Directed
6391;3391;Directed
8858;3370;Directed
8858;6347;Directed
8858;3406;Directed
4141;3304;Directed
4141;3269;Directed
4141;6222;Directed
4141;3271;Directed
3271;3304;Directed
3271;3269;Directed
3271;3920;Directed
3271;4141;Directed
3383;3885;Directed
3383;3304;Directed
3383;3382;Directed
3383;3395;Directed
3383;3316;Directed
3383;3393;Directed
3383;3275;Directed
3383;3394;Directed
3383;3373;Directed
3383;6403;Directed
3383;3379;Directed
3383;4030;Directed
3383;3372;Directed
3383;4120;Directed
3383;6361;Directed
3383;3369;Directed
3383;3371;Directed
3383;3370;Directed
3383;6355;Directed
3383;3121;Directed
3383;3374;Directed
3383;3375;Directed
3383;3077;Directed
3383;3376;Directed
3383;6347;Directed
3383;6428;Directed
3383;6379;Directed
3383;3384;Directed
3383;6381;Directed
3383;6341;Directed
3383;3364;Directed
3383;4149;Directed
3383;6380;Directed
3383;4108;Directed
3383;3389;Directed
3383;3368;Directed
3383;6391;Directed
3383;6387;Directed
3383;3388;Directed
3383;6382;Directed
3383;7898;Directed
3383;4109;Directed
3383;8876;Directed
3383;6394;Directed
3383;6393;Directed
3383;2264;Directed
3383;3390;Directed
3383;6390;Directed
3383;3386;Directed
3383;2268;Directed
3383;5475;Directed
3383;2397;Directed
3383;2276;Directed
3383;3391;Directed
3383;3387;Directed
3383;3404;Directed
3383;2275;Directed
3383;3406;Directed
3383;6395;Directed
3383;4144;Directed
3383;3930;Directed
3383;2279;Directed
3383;580;Directed
3582;3536;Directed
3582;3462;Directed
3582;3877;Directed
3582;3817;Directed
3582;3453;Directed
3582;3577;Directed
3582;3469;Directed
3582;3720;Directed
3582;3448;Directed
3582;3797;Directed
3582;3714;Directed
3582;3673;Directed
6387;3395;Directed
6387;3393;Directed
6387;3379;Directed
6387;4120;Directed
6387;3370;Directed
6387;3375;Directed
6387;3364;Directed
6387;3389;Directed
6387;3368;Directed
6387;3383;Directed
6387;2276;Directed
6387;3391;Directed
6387;3930;Directed
4145;3393;Directed
4145;3370;Directed
4145;3375;Directed
4145;3364;Directed
4145;3404;Directed
4145;3406;Directed
4145;3400;Directed
5719;3577;Directed
3268;3269;Directed
3644;3751;Directed
3644;3536;Directed
3644;3462;Directed
3644;3877;Directed
3644;3689;Directed
3644;3817;Directed
3644;3748;Directed
3644;3453;Directed
3644;3577;Directed
3644;3469;Directed
3644;3720;Directed
3644;3797;Directed
2259;2272;Directed
2259;2264;Directed
2259;2268;Directed
2259;2275;Directed
3484;507;Directed
3484;1821;Directed
3484;1856;Directed
3484;1815;Directed
3484;1835;Directed
3484;1785;Directed
3484;1855;Directed
3484;1804;Directed
3484;1801;Directed
3484;1858;Directed
3484;3751;Directed
3484;3819;Directed
3484;1836;Directed
3484;3784;Directed
3484;1826;Directed
3484;3559;Directed
3484;4019;Directed
3484;1840;Directed
3484;346;Directed
3484;1816;Directed
3484;3636;Directed
3484;1807;Directed
3484;1817;Directed
3484;7579;Directed
3484;3536;Directed
3484;3462;Directed
3484;3446;Directed
3484;3370;Directed
3484;49;Directed
3484;3077;Directed
3484;6132;Directed
3484;178;Directed
3484;3596;Directed
3484;3877;Directed
3484;3495;Directed
3484;3839;Directed
3484;3364;Directed
3484;4088;Directed
3484;3731;Directed
3484;3467;Directed
3484;7120;Directed
3484;7081;Directed
3484;3558;Directed
3484;87;Directed
3484;7121;Directed
3484;3687;Directed
3484;3807;Directed
3484;3949;Directed
3484;5772;Directed
3484;7122;Directed
3484;5768;Directed
3484;2397;Directed
3484;4103;Directed
3484;2276;Directed
3484;3817;Directed
3484;3406;Directed
3484;3948;Directed
3484;3748;Directed
3484;3453;Directed
3484;3577;Directed
3484;3469;Directed
3484;3777;Directed
3484;3720;Directed
3484;6992;Directed
3484;4101;Directed
3484;156;Directed
3484;4099;Directed
3484;3930;Directed
3484;2359;Directed
3484;2279;Directed
3484;3339;Directed
3484;4075;Directed
3484;3774;Directed
3484;3361;Directed
3484;3320;Directed
3484;3415;Directed
3484;3514;Directed
3484;3456;Directed
3484;3728;Directed
3484;3602;Directed
3484;1959;Directed
3484;2006;Directed
3484;1960;Directed
3484;1382;Directed
3484;1701;Directed
3484;1590;Directed
3484;2988;Directed
3484;2985;Directed
3484;580;Directed
3484;2564;Directed
3484;2188;Directed
3484;3448;Directed
3484;3825;Directed
3484;146;Directed
3484;3797;Directed
3484;3494;Directed
3484;3752;Directed
3484;3849;Directed
3484;3520;Directed
3484;2789;Directed
3484;3714;Directed
3484;3626;Directed
3484;1871;Directed
3484;193;Directed
3484;340;Directed
3484;1678;Directed
3484;3533;Directed
3484;3570;Directed
3484;3576;Directed
3484;3876;Directed
3484;3878;Directed
3484;3486;Directed
3484;3646;Directed
3484;3759;Directed
3484;3645;Directed
3484;1885;Directed
3484;3488;Directed
3484;3585;Directed
3484;3690;Directed
3484;1852;Directed
3484;3747;Directed
3484;3717;Directed
3484;3830;Directed
3484;1892;Directed
3484;3473;Directed
3484;3678;Directed
3484;1767;Directed
3484;3858;Directed
3484;4356;Directed
3484;3458;Directed
3484;3566;Directed
3484;3550;Directed
3484;3670;Directed
3484;3457;Directed
3484;3863;Directed
3484;3673;Directed
3484;3621;Directed
3484;1824;Directed
6385;3379;Directed
6385;3374;Directed
6385;6341;Directed
6385;3364;Directed
6385;6394;Directed
6385;3386;Directed
6385;6392;Directed
6385;3391;Directed
6385;3404;Directed
6385;3406;Directed
6386;3395;Directed
6386;3394;Directed
6386;3373;Directed
6386;4120;Directed
6386;3371;Directed
6386;3370;Directed
6386;3121;Directed
6386;3374;Directed
6386;3077;Directed
6386;3376;Directed
6386;3364;Directed
6386;3368;Directed
6386;3388;Directed
6386;6394;Directed
6386;3386;Directed
6386;2397;Directed
6386;3391;Directed
6386;3406;Directed
6386;6395;Directed
3349;3940;Directed
3349;3351;Directed
3349;4319;Directed
3349;3339;Directed
3349;3320;Directed
3924;3940;Directed
3924;8401;Directed
2433;4199;Directed
2433;2397;Directed
2433;2429;Directed
2433;4206;Directed
2433;4090;Directed
7081;3484;Directed
6883;3720;Directed
3388;4033;Directed
3388;3382;Directed
3388;6431;Directed
3388;3395;Directed
3388;3316;Directed
3388;6400;Directed
3388;4085;Directed
3388;3393;Directed
3388;3394;Directed
3388;3373;Directed
3388;6403;Directed
3388;3379;Directed
3388;4030;Directed
3388;6434;Directed
3388;3372;Directed
3388;4120;Directed
3388;6430;Directed
3388;6345;Directed
3388;3369;Directed
3388;3371;Directed
3388;3370;Directed
3388;6355;Directed
3388;3121;Directed
3388;3374;Directed
3388;3375;Directed
3388;3077;Directed
3388;6347;Directed
3388;3384;Directed
3388;3364;Directed
3388;3383;Directed
3388;6386;Directed
3388;6342;Directed
3388;3385;Directed
3388;3390;Directed
3388;2268;Directed
3388;6392;Directed
3388;2262;Directed
3388;2276;Directed
3388;3392;Directed
3388;3404;Directed
3388;3406;Directed
3388;4144;Directed
3388;4380;Directed
3388;3400;Directed
3388;3930;Directed
3388;2372;Directed
3388;3992;Directed
3388;2279;Directed
3388;3361;Directed
3388;340;Directed
122;49;Directed
122;178;Directed
6382;3374;Directed
6382;6341;Directed
6382;3383;Directed
6342;6346;Directed
6342;6345;Directed
6342;6350;Directed
6342;6341;Directed
6342;3364;Directed
6342;3368;Directed
6342;3388;Directed
6342;3366;Directed
6342;3404;Directed
6342;4144;Directed
6342;3400;Directed
3558;3751;Directed
3558;3462;Directed
3558;3484;Directed
3558;3469;Directed
3558;3550;Directed
6388;3393;Directed
6388;3370;Directed
6388;3404;Directed
6133;3751;Directed
6133;6505;Directed
6133;3536;Directed
6133;3877;Directed
6133;3577;Directed
6133;3469;Directed
6133;3720;Directed
6133;3858;Directed
